Tournament,Stage,Match Type,Match Name,Team,Action,Map
VCT 2025: Pacific Stage 1,Group Stage,Week 4,Gen.G vs Global Esports,Global Esports,ban,Icebox
VCT 2025: Pacific Stage 1,Group Stage,Week 4,TALON vs ZETA DIVISION,TALON,ban,Pearl
VCT 2025: Pacific Stage 1,Group Stage,Week 4,TALON vs ZETA DIVISION,ZETA DIVISION,ban,Fracture
VCT 2025: Pacific Stage 1,Group Stage,Week 4,TALON vs ZETA DIVISION,TALON,pick,Lotus
VCT 2025: Pacific Stage 1,Group Stage,Week 4,TALON vs ZETA DIVISION,ZETA DIVISION,pick,Split
VCT 2025: Pacific Stage 1,Group Stage,Week 4,TALON vs ZETA DIVISION,TALON,ban,Haven
VCT 2025: Pacific Stage 1,Group Stage,Week 4,TALON vs ZETA DIVISION,ZETA DIVISION,ban,Ascent
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs Paper Rex,DetonatioN FocusMe,ban,Icebox
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs Paper Rex,Paper Rex,ban,Haven
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs Paper Rex,DetonatioN FocusMe,pick,Ascent
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs Paper Rex,Paper Rex,pick,Lotus
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs Paper Rex,DetonatioN FocusMe,ban,Split
VCT 2025: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs Paper Rex,Paper Rex,ban,Fracture
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Paper Rex vs Global Esports,Global Esports,ban,Fracture
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Paper Rex vs Global Esports,Paper Rex,ban,Haven
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Paper Rex vs Global Esports,Global Esports,pick,Split
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Paper Rex vs Global Esports,Paper Rex,pick,Lotus
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Paper Rex vs Global Esports,Global Esports,ban,Icebox
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Paper Rex vs Global Esports,Paper Rex,ban,Ascent
VCT 2025: Pacific Stage 1,Group Stage,Week 5,T1 vs TALON,TALON,ban,Pearl
VCT 2025: Pacific Stage 1,Group Stage,Week 5,T1 vs TALON,T1,ban,Fracture
VCT 2025: Pacific Stage 1,Group Stage,Week 5,T1 vs TALON,TALON,pick,Icebox
VCT 2025: Pacific Stage 1,Group Stage,Week 5,T1 vs TALON,T1,pick,Haven
VCT 2025: Pacific Stage 1,Group Stage,Week 5,T1 vs TALON,TALON,ban,Split
VCT 2025: Pacific Stage 1,Group Stage,Week 5,T1 vs TALON,T1,ban,Ascent
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DRX vs Gen.G,Gen.G,ban,Fracture
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DRX vs Gen.G,DRX,ban,Pearl
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DRX vs Gen.G,Gen.G,pick,Lotus
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DRX vs Gen.G,DRX,pick,Split
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DRX vs Gen.G,Gen.G,ban,Icebox
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DRX vs Gen.G,DRX,ban,Haven
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Nongshim RedForce vs ZETA DIVISION,ZETA DIVISION,ban,Haven
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Nongshim RedForce vs ZETA DIVISION,Nongshim RedForce,ban,Fracture
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Nongshim RedForce vs ZETA DIVISION,ZETA DIVISION,pick,Lotus
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Nongshim RedForce vs ZETA DIVISION,Nongshim RedForce,pick,Pearl
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Nongshim RedForce vs ZETA DIVISION,ZETA DIVISION,ban,Ascent
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Nongshim RedForce vs ZETA DIVISION,Nongshim RedForce,ban,Icebox
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DetonatioN FocusMe vs BOOM Esports,BOOM Esports,ban,Split
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DetonatioN FocusMe vs BOOM Esports,DetonatioN FocusMe,ban,Icebox
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DetonatioN FocusMe vs BOOM Esports,BOOM Esports,pick,Fracture
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DetonatioN FocusMe vs BOOM Esports,DetonatioN FocusMe,pick,Ascent
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DetonatioN FocusMe vs BOOM Esports,BOOM Esports,ban,Pearl
VCT 2025: Pacific Stage 1,Group Stage,Week 5,DetonatioN FocusMe vs BOOM Esports,DetonatioN FocusMe,ban,Lotus
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Rex Regum Qeon vs Team Secret,Rex Regum Qeon,ban,Pearl
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Rex Regum Qeon vs Team Secret,Team Secret,ban,Fracture
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Rex Regum Qeon vs Team Secret,Rex Regum Qeon,pick,Haven
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Rex Regum Qeon vs Team Secret,Team Secret,pick,Ascent
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Rex Regum Qeon vs Team Secret,Rex Regum Qeon,ban,Split
VCT 2025: Pacific Stage 1,Group Stage,Week 5,Rex Regum Qeon vs Team Secret,Team Secret,ban,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,TALON vs Gen.G,Gen.G,ban,Fracture
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,TALON vs Gen.G,TALON,ban,Lotus
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,TALON vs Gen.G,Gen.G,pick,Haven
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,TALON vs Gen.G,TALON,pick,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,TALON vs Gen.G,Gen.G,ban,Ascent
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,TALON vs Gen.G,TALON,ban,Split
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,DRX vs T1,T1,ban,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,DRX vs T1,DRX,ban,Pearl
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,DRX vs T1,T1,pick,Lotus
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,DRX vs T1,DRX,pick,Fracture
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,DRX vs T1,T1,ban,Ascent
VCT 2025: Pacific Stage 1,Playoffs,Upper Round 1,DRX vs T1,DRX,ban,Split
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,BOOM Esports vs Gen.G,Gen.G,ban,Fracture
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,BOOM Esports vs Gen.G,BOOM Esports,ban,Lotus
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,BOOM Esports vs Gen.G,Gen.G,pick,Split
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,BOOM Esports vs Gen.G,BOOM Esports,pick,Ascent
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,BOOM Esports vs Gen.G,Gen.G,ban,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,BOOM Esports vs Gen.G,BOOM Esports,ban,Pearl
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,Rex Regum Qeon vs DRX,DRX,ban,Pearl
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,Rex Regum Qeon vs DRX,Rex Regum Qeon,ban,Split
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,Rex Regum Qeon vs DRX,DRX,pick,Fracture
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,Rex Regum Qeon vs DRX,Rex Regum Qeon,pick,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,Rex Regum Qeon vs DRX,DRX,ban,Haven
VCT 2025: Pacific Stage 1,Playoffs,Upper Semifinals,Rex Regum Qeon vs DRX,Rex Regum Qeon,ban,Ascent
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,TALON vs Nongshim RedForce,TALON,ban,Split
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,TALON vs Nongshim RedForce,Nongshim RedForce,ban,Fracture
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,TALON vs Nongshim RedForce,TALON,pick,Haven
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,TALON vs Nongshim RedForce,Nongshim RedForce,pick,Pearl
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,TALON vs Nongshim RedForce,TALON,ban,Lotus
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,TALON vs Nongshim RedForce,Nongshim RedForce,ban,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,T1 vs Paper Rex,Paper Rex,ban,Haven
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,T1 vs Paper Rex,T1,ban,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,T1 vs Paper Rex,Paper Rex,pick,Fracture
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,T1 vs Paper Rex,T1,pick,Ascent
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,T1 vs Paper Rex,Paper Rex,ban,Pearl
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 1,T1 vs Paper Rex,T1,ban,Split
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,DRX vs TALON,TALON,ban,Split
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,DRX vs TALON,DRX,ban,Pearl
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,DRX vs TALON,TALON,pick,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,DRX vs TALON,DRX,pick,Fracture
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,DRX vs TALON,TALON,ban,Ascent
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,DRX vs TALON,DRX,ban,Haven
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,BOOM Esports vs Paper Rex,Paper Rex,ban,Haven
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,BOOM Esports vs Paper Rex,BOOM Esports,ban,Split
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,BOOM Esports vs Paper Rex,Paper Rex,pick,Lotus
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,BOOM Esports vs Paper Rex,BOOM Esports,pick,Fracture
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,BOOM Esports vs Paper Rex,Paper Rex,ban,Pearl
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 2,BOOM Esports vs Paper Rex,BOOM Esports,ban,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Upper Final,Gen.G vs Rex Regum Qeon,Gen.G,ban,Fracture
VCT 2025: Pacific Stage 1,Playoffs,Upper Final,Gen.G vs Rex Regum Qeon,Rex Regum Qeon,ban,Haven
VCT 2025: Pacific Stage 1,Playoffs,Upper Final,Gen.G vs Rex Regum Qeon,Gen.G,pick,Lotus
VCT 2025: Pacific Stage 1,Playoffs,Upper Final,Gen.G vs Rex Regum Qeon,Rex Regum Qeon,pick,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Upper Final,Gen.G vs Rex Regum Qeon,Gen.G,ban,Pearl
VCT 2025: Pacific Stage 1,Playoffs,Upper Final,Gen.G vs Rex Regum Qeon,Rex Regum Qeon,ban,Ascent
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 3,DRX vs Paper Rex,Paper Rex,ban,Haven
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 3,DRX vs Paper Rex,DRX,ban,Pearl
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 3,DRX vs Paper Rex,Paper Rex,pick,Lotus
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 3,DRX vs Paper Rex,DRX,pick,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 3,DRX vs Paper Rex,Paper Rex,ban,Ascent
VCT 2025: Pacific Stage 1,Playoffs,Lower Round 3,DRX vs Paper Rex,DRX,ban,Split
VCT 2025: Pacific Stage 1,Playoffs,Lower Final,Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,ban,Lotus
VCT 2025: Pacific Stage 1,Playoffs,Lower Final,Rex Regum Qeon vs Paper Rex,Paper Rex,ban,Haven
VCT 2025: Pacific Stage 1,Playoffs,Lower Final,Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,pick,Fracture
VCT 2025: Pacific Stage 1,Playoffs,Lower Final,Rex Regum Qeon vs Paper Rex,Paper Rex,pick,Split
VCT 2025: Pacific Stage 1,Playoffs,Lower Final,Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,pick,Pearl
VCT 2025: Pacific Stage 1,Playoffs,Lower Final,Rex Regum Qeon vs Paper Rex,Paper Rex,pick,Icebox
VCT 2025: Pacific Stage 1,Playoffs,Grand Final,Gen.G vs Rex Regum Qeon,Gen.G,ban,Fracture
VCT 2025: Pacific Stage 1,Playoffs,Grand Final,Gen.G vs Rex Regum Qeon,Gen.G,ban,Pearl
VCT 2025: Pacific Stage 1,Playoffs,Grand Final,Gen.G vs Rex Regum Qeon,Gen.G,pick,Haven
VCT 2025: Pacific Stage 1,Playoffs,Grand Final,Gen.G vs Rex Regum Qeon,Rex Regum Qeon,pick,Ascent
VCT 2025: Pacific Stage 1,Playoffs,Grand Final,Gen.G vs Rex Regum Qeon,Gen.G,pick,Lotus
VCT 2025: Pacific Stage 1,Playoffs,Grand Final,Gen.G vs Rex Regum Qeon,Rex Regum Qeon,pick,Icebox
VCT 2025: China Stage 1,Group Stage,Week 1,Xi Lai Gaming vs Bilibili Gaming,Bilibili Gaming,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 1,Xi Lai Gaming vs Bilibili Gaming,Xi Lai Gaming,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 1,Xi Lai Gaming vs Bilibili Gaming,Bilibili Gaming,pick,Pearl
VCT 2025: China Stage 1,Group Stage,Week 1,Xi Lai Gaming vs Bilibili Gaming,Xi Lai Gaming,pick,Icebox
VCT 2025: China Stage 1,Group Stage,Week 1,Xi Lai Gaming vs Bilibili Gaming,Bilibili Gaming,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 1,Xi Lai Gaming vs Bilibili Gaming,Xi Lai Gaming,ban,Haven
VCT 2025: China Stage 1,Group Stage,Week 1,Trace Esports vs All Gamers,Trace Esports,ban,Icebox
VCT 2025: China Stage 1,Group Stage,Week 1,Trace Esports vs All Gamers,All Gamers,ban,Fracture
VCT 2025: China Stage 1,Group Stage,Week 1,Trace Esports vs All Gamers,Trace Esports,pick,Pearl
VCT 2025: China Stage 1,Group Stage,Week 1,Trace Esports vs All Gamers,All Gamers,pick,Lotus
VCT 2025: China Stage 1,Group Stage,Week 1,Trace Esports vs All Gamers,Trace Esports,ban,Haven
VCT 2025: China Stage 1,Group Stage,Week 1,Trace Esports vs All Gamers,All Gamers,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 1,Dragon Ranger Gaming vs Nova Esports,Nova Esports,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 1,Dragon Ranger Gaming vs Nova Esports,Dragon Ranger Gaming,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 1,Dragon Ranger Gaming vs Nova Esports,Nova Esports,pick,Fracture
VCT 2025: China Stage 1,Group Stage,Week 1,Dragon Ranger Gaming vs Nova Esports,Dragon Ranger Gaming,pick,Lotus
VCT 2025: China Stage 1,Group Stage,Week 1,Dragon Ranger Gaming vs Nova Esports,Nova Esports,ban,Icebox
VCT 2025: China Stage 1,Group Stage,Week 1,Dragon Ranger Gaming vs Nova Esports,Dragon Ranger Gaming,ban,Pearl
VCT 2025: China Stage 1,Group Stage,Week 1,TYLOO vs EDward Gaming,TYLOO,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 1,TYLOO vs EDward Gaming,EDward Gaming,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 1,TYLOO vs EDward Gaming,TYLOO,pick,Fracture
VCT 2025: China Stage 1,Group Stage,Week 1,TYLOO vs EDward Gaming,EDward Gaming,pick,Haven
VCT 2025: China Stage 1,Group Stage,Week 1,TYLOO vs EDward Gaming,TYLOO,ban,Icebox
VCT 2025: China Stage 1,Group Stage,Week 1,TYLOO vs EDward Gaming,EDward Gaming,ban,Pearl
VCT 2025: China Stage 1,Group Stage,Week 1,JDG Esports vs Wolves Esports,Wolves Esports,ban,Icebox
VCT 2025: China Stage 1,Group Stage,Week 1,JDG Esports vs Wolves Esports,JDG Esports,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 1,JDG Esports vs Wolves Esports,Wolves Esports,pick,Pearl
VCT 2025: China Stage 1,Group Stage,Week 1,JDG Esports vs Wolves Esports,JDG Esports,pick,Haven
VCT 2025: China Stage 1,Group Stage,Week 1,JDG Esports vs Wolves Esports,Wolves Esports,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 1,JDG Esports vs Wolves Esports,JDG Esports,ban,Fracture
VCT 2025: China Stage 1,Group Stage,Week 1,FunPlus Phoenix vs Titan Esports Club,Titan Esports Club,ban,Pearl
VCT 2025: China Stage 1,Group Stage,Week 1,FunPlus Phoenix vs Titan Esports Club,FunPlus Phoenix,ban,Fracture
VCT 2025: China Stage 1,Group Stage,Week 1,FunPlus Phoenix vs Titan Esports Club,Titan Esports Club,pick,Icebox
VCT 2025: China Stage 1,Group Stage,Week 1,FunPlus Phoenix vs Titan Esports Club,FunPlus Phoenix,pick,Haven
VCT 2025: China Stage 1,Group Stage,Week 1,FunPlus Phoenix vs Titan Esports Club,Titan Esports Club,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 1,FunPlus Phoenix vs Titan Esports Club,FunPlus Phoenix,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 2,Nova Esports vs EDward Gaming,Nova Esports,ban,Haven
VCT 2025: China Stage 1,Group Stage,Week 2,Nova Esports vs EDward Gaming,EDward Gaming,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 2,Nova Esports vs EDward Gaming,Nova Esports,pick,Ascent
VCT 2025: China Stage 1,Group Stage,Week 2,Nova Esports vs EDward Gaming,EDward Gaming,pick,Fracture
VCT 2025: China Stage 1,Group Stage,Week 2,Nova Esports vs EDward Gaming,Nova Esports,ban,Icebox
VCT 2025: China Stage 1,Group Stage,Week 2,Nova Esports vs EDward Gaming,EDward Gaming,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 2,TYLOO vs FunPlus Phoenix,TYLOO,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 2,TYLOO vs FunPlus Phoenix,FunPlus Phoenix,ban,Fracture
VCT 2025: China Stage 1,Group Stage,Week 2,TYLOO vs FunPlus Phoenix,TYLOO,pick,Pearl
VCT 2025: China Stage 1,Group Stage,Week 2,TYLOO vs FunPlus Phoenix,FunPlus Phoenix,pick,Icebox
VCT 2025: China Stage 1,Group Stage,Week 2,TYLOO vs FunPlus Phoenix,TYLOO,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 2,TYLOO vs FunPlus Phoenix,FunPlus Phoenix,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 2,Xi Lai Gaming vs All Gamers,Xi Lai Gaming,ban,Haven
VCT 2025: China Stage 1,Group Stage,Week 2,Xi Lai Gaming vs All Gamers,All Gamers,ban,Icebox
VCT 2025: China Stage 1,Group Stage,Week 2,Xi Lai Gaming vs All Gamers,Xi Lai Gaming,pick,Fracture
VCT 2025: China Stage 1,Group Stage,Week 2,Xi Lai Gaming vs All Gamers,All Gamers,pick,Lotus
VCT 2025: China Stage 1,Group Stage,Week 2,Xi Lai Gaming vs All Gamers,Xi Lai Gaming,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 2,Xi Lai Gaming vs All Gamers,All Gamers,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 2,Wolves Esports vs Trace Esports,Trace Esports,ban,Icebox
VCT 2025: China Stage 1,Group Stage,Week 2,Wolves Esports vs Trace Esports,Wolves Esports,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 2,Wolves Esports vs Trace Esports,Trace Esports,pick,Fracture
VCT 2025: China Stage 1,Group Stage,Week 2,Wolves Esports vs Trace Esports,Wolves Esports,pick,Pearl
VCT 2025: China Stage 1,Group Stage,Week 2,Wolves Esports vs Trace Esports,Trace Esports,ban,Haven
VCT 2025: China Stage 1,Group Stage,Week 2,Wolves Esports vs Trace Esports,Wolves Esports,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 2,Titan Esports Club vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Haven
VCT 2025: China Stage 1,Group Stage,Week 2,Titan Esports Club vs Dragon Ranger Gaming,Titan Esports Club,ban,Pearl
VCT 2025: China Stage 1,Group Stage,Week 2,Titan Esports Club vs Dragon Ranger Gaming,Dragon Ranger Gaming,pick,Lotus
VCT 2025: China Stage 1,Group Stage,Week 2,Titan Esports Club vs Dragon Ranger Gaming,Titan Esports Club,pick,Fracture
VCT 2025: China Stage 1,Group Stage,Week 2,Titan Esports Club vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 2,Titan Esports Club vs Dragon Ranger Gaming,Titan Esports Club,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 2,Bilibili Gaming vs JDG Esports,JDG Esports,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 2,Bilibili Gaming vs JDG Esports,Bilibili Gaming,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 2,Bilibili Gaming vs JDG Esports,JDG Esports,pick,Pearl
VCT 2025: China Stage 1,Group Stage,Week 2,Bilibili Gaming vs JDG Esports,Bilibili Gaming,pick,Icebox
VCT 2025: China Stage 1,Group Stage,Week 2,Bilibili Gaming vs JDG Esports,JDG Esports,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 2,Bilibili Gaming vs JDG Esports,Bilibili Gaming,ban,Haven
VCT 2025: China Stage 1,Group Stage,Week 3,JDG Esports vs Trace Esports,Trace Esports,ban,Icebox
VCT 2025: China Stage 1,Group Stage,Week 3,JDG Esports vs Trace Esports,JDG Esports,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 3,JDG Esports vs Trace Esports,Trace Esports,pick,Lotus
VCT 2025: China Stage 1,Group Stage,Week 3,JDG Esports vs Trace Esports,JDG Esports,pick,Haven
VCT 2025: China Stage 1,Group Stage,Week 3,JDG Esports vs Trace Esports,Trace Esports,ban,Pearl
VCT 2025: China Stage 1,Group Stage,Week 3,JDG Esports vs Trace Esports,JDG Esports,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 3,Wolves Esports vs Xi Lai Gaming,Xi Lai Gaming,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 3,Wolves Esports vs Xi Lai Gaming,Wolves Esports,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 3,Wolves Esports vs Xi Lai Gaming,Xi Lai Gaming,pick,Fracture
VCT 2025: China Stage 1,Group Stage,Week 3,Wolves Esports vs Xi Lai Gaming,Wolves Esports,pick,Icebox
VCT 2025: China Stage 1,Group Stage,Week 3,Wolves Esports vs Xi Lai Gaming,Xi Lai Gaming,ban,Pearl
VCT 2025: China Stage 1,Group Stage,Week 3,Wolves Esports vs Xi Lai Gaming,Wolves Esports,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,Titan Esports Club,ban,Pearl
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,TYLOO,ban,Ascent
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,Titan Esports Club,pick,Fracture
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,TYLOO,pick,Icebox
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,Titan Esports Club,ban,Haven
VCT 2025: China Stage 1,Group Stage,Week 3,TYLOO vs Titan Esports Club,TYLOO,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,EDward Gaming,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,Dragon Ranger Gaming,ban,Haven
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,EDward Gaming,pick,Icebox
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,Dragon Ranger Gaming,pick,Ascent
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,EDward Gaming,ban,Fracture
VCT 2025: China Stage 1,Group Stage,Week 3,Dragon Ranger Gaming vs EDward Gaming,Dragon Ranger Gaming,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,FunPlus Phoenix,ban,Fracture
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,Nova Esports,ban,Haven
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,FunPlus Phoenix,pick,Icebox
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,Nova Esports,pick,Split
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,FunPlus Phoenix,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 3,Nova Esports vs FunPlus Phoenix,Nova Esports,ban,Pearl
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,Bilibili Gaming,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,All Gamers,ban,Haven
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,Bilibili Gaming,pick,Pearl
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,All Gamers,pick,Fracture
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,Bilibili Gaming,ban,Icebox
VCT 2025: China Stage 1,Group Stage,Week 3,All Gamers vs Bilibili Gaming,All Gamers,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Icebox
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,FunPlus Phoenix,ban,Lotus
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,Dragon Ranger Gaming,pick,Ascent
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,FunPlus Phoenix,pick,Haven
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,Dragon Ranger Gaming,ban,Split
VCT 2025: China Stage 1,Group Stage,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,FunPlus Phoenix,ban,Fracture
